,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.46,1.13,999354.0,771995.52,32917467.0,0.23,0.06,0.00751923076923077,1.5637384615384617
