,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,17.0,17.0,17.0,17.0,16.3,15.8,17.0,17.0,17.0,17.0,18.9,20.3,20.3,20.3,20.3,20.3,20.3,20.3,22.1,24.5,22.1,22.1
1,15.1,14.8,14.8,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,27.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,24.5
2,16.3,15.8,15.8,20.3,18.9,18.9,17.8,17.8,22.1,20.3,20.3,20.3,18.9,24.5,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5
3,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.0,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,27.5,24.5,24.5,24.5,27.5,27.5
4,15.8,15.8,15.4,15.4,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,24.5,24.5,24.5,24.5,24.5,24.5
5,15.8,15.8,15.8,15.4,50.9,50.9,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,24.5,24.5
6,14.6,61.6,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
7,14.8,18.9,17.8,17.8,17.8,17.0,17.0,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,24.5,24.5
8,17.0,17.0,16.3,16.3,15.8,17.8,17.8,27.5,27.5,24.5,24.5,22.1,22.1,22.1,24.5,22.1,22.1,24.5,24.5,24.5,24.5,24.5
9,15.4,15.4,15.4,15.4,27.5,27.5,24.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5
10,14.8,14.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1
11,15.1,14.8,17.8,17.8,17.0,17.0,22.1,20.3,20.3,20.3,20.3,18.9,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,24.5,24.5
12,17.8,17.8,17.8,17.0,17.0,16.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
13,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.0,31.3,27.5,27.5,24.5,24.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
14,36.3,31.3,31.3,31.3,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
15,115.5,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
16,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
17,42.7,36.3,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,27.5,27.5,27.5,27.5,27.5,24.5,24.5
18,20.3,18.9,17.8,17.8,17.0,17.0,17.0,22.1,22.1,20.3,20.3,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,24.5,24.5
19,24.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,20.3,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5
20,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
21,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
22,31.3,31.3,27.5,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,22.1,22.1,22.1,20.3,24.5,24.5,24.5,24.5,24.5,24.5,24.5
23,24.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
24,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,18.9,18.9,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,24.5,24.5,24.5
25,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,22.1,22.1,20.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
26,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,27.5,27.5,24.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
27,27.5,24.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,20.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
28,61.6,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,27.5,24.5,24.5
29,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
30,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
31,31.3,31.3,27.5,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
32,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,22.1,27.5,24.5,27.5,27.5
33,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5
34,230.4,230.4,182.1,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
35,230.4,182.1,144.6,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7
36,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,24.5,24.5
37,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
38,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,31.3,27.5,27.5,27.5,27.5,27.5,24.5,24.5
39,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
40,92.8,75.2,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
41,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
42,75.2,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
43,24.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5
44,17.0,17.0,17.0,16.3,15.8,42.7,36.3,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5
45,18.9,17.8,17.8,17.8,17.0,24.5,22.1,22.1,22.1,24.5,22.1,22.1,22.1,22.1,20.3,24.5,24.5,24.5,24.5,24.5,24.5,24.5
46,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5
47,17.8,17.0,17.0,17.0,16.3,15.8,17.0,17.8,17.8,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,22.1,22.1,22.1,27.5,27.5
